sent_correct	sent_wrong
Na ich podstawie inwestor, hiszpańska firma C&R Group, będzie mógł zdecydować ile kondygnacji pod ziemią będzie miał jego dom handlowy.	Na ich podstawie inwestor, hiszpańska firma C&R Group, będą mógł zdecydować ile kondygnacji pod ziemią będzie miał jego dom handlowy.
Zawarcie takich porozumień będzie zachęcać do bezpośrednich kontaktów między obywatelami UE i krajów Bałkanów Zachodnich oraz zwiększy możliwości podróżowania, zwłaszcza młodszego pokolenia.	Zawarcie takich porozumień będą zachęcać do bezpośrednich kontaktów między obywatelami UE i krajów Bałkanów Zachodnich oraz zwiększy możliwości podróżowania, zwłaszcza młodszego pokolenia.
- Słuchaj, ty pewnie wyższą akademię talmudyczną w Mirze ukończyłeś?	- Słuchaj, ty pewnie wyższą akademię talmudyczną w Mirze ukończyłbędziecie?
- A co to było w nocy?	- A co to były w nocy?
Renowacja postumentu, na którym ponownie umieszczone zostanie popiersie, kosztować będzie 12 tys. złotych.	Renowacja postumentu, na którym ponownie umieszczone zostanie popiersie, kosztować będą 12 tys. złotych.
W istocie, osiągnięcie któregokolwiek z pięciu głównych celów analizowanych w raporcie będzie wymagało znaczących starań politycznych w większości krajów, których łącznych kosztów nie można było w całości ująć w prezentowanych danych - przyznają autorzy.	W istocie, osiągnięcie któregokolwiek z pięciu głównych celów analizowanych w raporcie będą wymagało znaczących starań politycznych w większości krajów, których łącznych kosztów nie można było w całości ująć w prezentowanych danych - przyznają autorzy.
Partia, która powstała z buntu, w krótkim czasie będzie miała wicepremiera.	Partia, która powstała z buntu, w krótkim czasie będą miała wicepremiera.
- Słuchaj, ty pewnie wyższą akademię talmudyczną w Mirze ukończyłeś?	- Słuchaj, ty pewnie wyższą akademię talmudyczną w Mirze ukończyłjesteście?
Jeszcze bardziej testy skomplikuje stosowanie różnych manekinów: amerykański manekin mierzy skalę możliwych obrażeń głowy i klatki piersiowej; europejski manekin dodatkowo będzie mierzyć wpływ różnych sił działających w czasie wypadku na pasażerów.	Jeszcze bardziej testy skomplikuje stosowanie różnych manekinów: amerykański manekin mierzy skalę możliwych obrażeń głowy i klatki piersiowej; europejski manekin dodatkowo będą mierzyć wpływ różnych sił działających w czasie wypadku na pasażerów.
Niewykluczone, że w 2012 roku pociągi z Radomia do Warszawy będą jeździły z szybkością znacznie przekraczającą 100 kilometrów na godzinę, autem będzie się można dostać do stolicy wygodną dwupasmówką, a Port Lotniczy na Sadkowie będzie odciążał przeładowane lotnisko na Okęciu.	Niewykluczone, że w 2012 roku pociągi z Radomia do Warszawy będą jeździły z szybkością znacznie przekraczającą 100 kilometrów na godzinę, autem będzie się można dostać do stolicy wygodną dwupasmówką, a Port Lotniczy na Sadkowie będą odciążał przeładowane lotnisko na Okęciu.
Składka na ubezpieczenie zdrowotne będzie wynosić w tym roku 7,75 proc. przychodu ubezpieczonego.	Składka na ubezpieczenie zdrowotne będą wynosić w tym roku 7,75 proc. przychodu ubezpieczonego.
– bo wtedy ty będziesz miała okazję już tego swojego pomijając..	– bo wtedy ty będziecie miała okazję już tego swojego pomijając..
Po blisko 8-godzinnych negocjacjach ustalono, że do czasu wejścia w życie ustawy o restrukturyzacji PKP (co powinno to nastąpić 30 czerwca) zarząd PKP nie będzie zwalniał pracowników.	Po blisko 8-godzinnych negocjacjach ustalono, że do czasu wejścia w życie ustawy o restrukturyzacji PKP (co powinno to nastąpić 30 czerwca) zarząd PKP nie będą zwalniał pracowników.
Narodowe Centrum Badań i Rozwoju będzie realizować politykę państwa w dziedzinie finansowania badań mających strategiczne znaczenie dla rozwoju kraju.	Narodowe Centrum Badań i Rozwoju będą realizować politykę państwa w dziedzinie finansowania badań mających strategiczne znaczenie dla rozwoju kraju.
Przez najbliższe miesiące odpowiedź na to pytanie będzie zaprzątała uwagę niemieckich związkowców, negocjujących nowe układy zbiorowe.	Przez najbliższe miesiące odpowiedź na to pytanie będą zaprzątała uwagę niemieckich związkowców, negocjujących nowe układy zbiorowe.
Niech nie chlapie ozorem, że jest taka stara, to nikt jej w bardziej czy mniej bezpośredni sposób wieku wypominał nie będzie.	Niech nie chlapie ozorem, że jest taka stara, to nikt jej w bardziej czy mniej bezpośredni sposób wieku wypominał nie będą.
Rejestrator będzie stanowić dowód w razie wszelkich nieporozumień miedzy pacjentem, a dyspozytorem.	Rejestrator będą stanowić dowód w razie wszelkich nieporozumień miedzy pacjentem, a dyspozytorem.
Młodzież, pod okiem fachowych instruktorów, będzie mogła sprawdzić swoje umiejętności trafiania do celu z broni pneumatycznej oraz karabinków sportowych.	Młodzież, pod okiem fachowych instruktorów, będą mogła sprawdzić swoje umiejętności trafiania do celu z broni pneumatycznej oraz karabinków sportowych.
Ja przez całe ferie jeździła m na łyżwach - przyznaje.	Ja przez całe ferie jeździła śmy na łyżwach - przyznaje.
Polityka dotycząca migracji będzie wymagała wielu skoordynowanych celów na szczeblu całej Unii Europejskiej.	Polityka dotycząca migracji będą wymagała wielu skoordynowanych celów na szczeblu całej Unii Europejskiej.
– a ja się w życiu nie odchudzałam..	– a ja się w życiu nie odchudzałaśmy..
On powinien był umrzeć wczoraj, utopiony w tym kontenerze.	On powinien byli umrzeć wczoraj, utopiony w tym kontenerze.
Dodatkowo, aby obniżyć koszty eksploatacji, mieszkania będą w pełni opomiarowane, a budynek będzie posiadał kolektory słoneczne.	Dodatkowo, aby obniżyć koszty eksploatacji, mieszkania będą w pełni opomiarowane, a budynek będą posiadał kolektory słoneczne.
O ile potrafią rozstrzygać problem stopu dla maszyn Turinga, nie potrafią rozstrzygać własnych problemów stopu: przykładowo maszyna wyposażona w wyrocznię nie będzie potrafiła odpowiedzieć na pytanie czy podana maszyna z wyrocznią kiedykolwiek się zatrzyma.	O ile potrafią rozstrzygać problem stopu dla maszyn Turinga, nie potrafią rozstrzygać własnych problemów stopu: przykładowo maszyna wyposażona w wyrocznię nie będą potrafiła odpowiedzieć na pytanie czy podana maszyna z wyrocznią kiedykolwiek się zatrzyma.
Jednak ewentualne załamanie koniunktury przy obecnych cenach będzie oznaczać dla inwestorów upadek z wysokiego konia.	Jednak ewentualne załamanie koniunktury przy obecnych cenach będą oznaczać dla inwestorów upadek z wysokiego konia.
jak ty sobie to wyobrażałaś ?	jak ty sobie to wyobrażałaście ?
2. Według tabeli 36 dobiera się wariant badań (metody I-IV) w zależności od warunków, w jakich grunt będzie pracował.	2. Według tabeli 36 dobiera się wariant badań (metody I-IV) w zależności od warunków, w jakich grunt będą pracował.
Przyznaję, że i ja od czasu do czasu zazdrościła m przyjaciółkom, które wieczorami oglądały melodramaty.	Przyznaję, że i ja od czasu do czasu zazdrościła śmy przyjaciółkom, które wieczorami oglądały melodramaty.
Ten mały wygłup z kimonem, będzie cię kosztować.	Ten mały wygłup z kimonem, będą cię kosztować.
Czy przyszłość świata należeć będzie do narodów ubogich, ale licznych i młodych?	Czy przyszłość świata należeć będą do narodów ubogich, ale licznych i młodych?
co to jest?	co to są?
Przewodnicząca komisji ustawodawczej Teresa Liszcz (PC) powiedziała "Gazecie" , że jeśli praca połączonych komisji sprawiedliwości, ustawodawczej, administracji i obrony narodowej będzie przebiegała normalnie, to ostateczny projekt powinien być gotowy za dwa miesiące.	Przewodnicząca komisji ustawodawczej Teresa Liszcz (PC) powiedziała "Gazecie" , że jeśli praca połączonych komisji sprawiedliwości, ustawodawczej, administracji i obrony narodowej będą przebiegała normalnie, to ostateczny projekt powinien być gotowy za dwa miesiące.
- Ja przecież tego nie powtórzyła m Pollerowi! - krzyknęła Liza.	- Ja przecież tego nie powtórzyła śmy Pollerowi! - krzyknęła Liza.
- Tusz będzie spływał.	- Tusz będą spływał.
Komunikat Unii Europejskiej będzie z pewnością pobrzmiewał najgłośniej, jeżeli będziemy mówili jednym głosem i jeżeli będziemy mogli powiedzieć, że Unia Europejska odrobiła już swoje zadanie domowe.	Komunikat Unii Europejskiej będą z pewnością pobrzmiewał najgłośniej, jeżeli będziemy mówili jednym głosem i jeżeli będziemy mogli powiedzieć, że Unia Europejska odrobiła już swoje zadanie domowe.
Ty mnie już widziałeś.	Ty mnie już widziałjesteście.
Poza tym rząd będzie musiał poradzić sobie z kolejnym „gorącym ziemniakiem”.	Poza tym rząd będą musiał poradzić sobie z kolejnym „gorącym ziemniakiem”.
- Co to jest?	- Co to są?
On nie będzie widzieć cię... chyba że to podoba się jemu.	On nie będą widzieć cię... chyba że to podoba się jemu.
Czy ty kogokolwiek naprawdę kochałeś?	Czy ty kogokolwiek naprawdę kochałjesteście?
Być może, że proces ten trwać będzie lata, być może przesilenie przybierze formę światowego konfliktu zbrojnego, być może już niebawem zajdą wydarzenia, których nikt z nas nie przewiduje.	Być może, że proces ten trwać będą lata, być może przesilenie przybierze formę światowego konfliktu zbrojnego, być może już niebawem zajdą wydarzenia, których nikt z nas nie przewiduje.
Natomiast wyrok niekorzystny oznaczać będzie - oprócz konieczności dotrzymania umów - zapłacenie Holendrom odszkodowania.	Natomiast wyrok niekorzystny oznaczać będą - oprócz konieczności dotrzymania umów - zapłacenie Holendrom odszkodowania.
Unia będzie miała prawo wypowiedzieć umowę w przypadku naruszenia jakichkolwiek gwarancji ochrony danych.	Unia będą miała prawo wypowiedzieć umowę w przypadku naruszenia jakichkolwiek gwarancji ochrony danych.
Lecz ja będę czekał, bo na każdego przyjdzie godzina prawdy.	Lecz ja będziemy czekał, bo na każdego przyjdzie godzina prawdy.
Ja też to zrobiła m , kiedy miała m je w ręku po raz pierwszy.	Ja też to zrobiła śmy , kiedy miała m je w ręku po raz pierwszy.
Z pism Slazskiej Energetiki wynika, że opalana węglem nowa elektrociepłownia w Trzyńcu będzie spełniała wszystkie europejskie normy ekologiczne.	Z pism Slazskiej Energetiki wynika, że opalana węglem nowa elektrociepłownia w Trzyńcu będą spełniała wszystkie europejskie normy ekologiczne.
Ja sama zastosowałam tę metodę i sądzę, że była skuteczna.	Ja sama zastosowałaśmy tę metodę i sądzę, że była skuteczna.
Drużyna polska będzie walczyła w następującym zestawieniu.	Drużyna polska będą walczyła w następującym zestawieniu.
– ja sobie to wyobraziłam inaczej.	– ja sobie to wyobraziłaśmy inaczej.
Każde konsorcjum zarządzać będzie jednym Funduszem.	Każde konsorcjum zarządzać będą jednym Funduszem.
Urząd nie będzie porównywał obu PIT-ów.	Urząd nie będą porównywał obu PIT-ów.
Kto, gdzie i za ile będzie jeździł w przyszłym roku.	Kto, gdzie i za ile będą jeździł w przyszłym roku.
On jest teraz na mnie zły, bo myśli, że ja mu to naumyślnie zrobiłem.	On jest teraz na mnie zły, bo myśli, że ja mu to naumyślnie zrobiłjesteśmy.
Co to jest?"	Co to są?"
Mówić on będzie dzisiaj o sytuacji religijnej i nowych ruchach w Europie.	Mówić on będą dzisiaj o sytuacji religijnej i nowych ruchach w Europie.
Miał em również nadzieję, że statut będzie decentralizował władzę w Warszawie.	Miał em również nadzieję, że statut będą decentralizował władzę w Warszawie.
- Ja pana ojcu wręczałam kwiaty!	- Ja pana ojcu wręczałaśmy kwiaty!
Koszt będzie się zmieniał co miesiąc i oczekuje się, że cena będzie rosła zimą wraz ze zwiększonym zużyciem.	Koszt będzie się zmieniał co miesiąc i oczekuje się, że cena będą rosła zimą wraz ze zwiększonym zużyciem.
Budynek będzie miał elewację w tonacji pistacjowo-kremowej.	Budynek będą miał elewację w tonacji pistacjowo-kremowej.
Rada miasta wkrótce będzie aktualizować plany.	Rada miasta wkrótce będą aktualizować plany.
Ty przecież też zasnąłeś, oglądając w telewizji mecze polskich orłów.	Ty przecież też zasnąłbędziecie, oglądając w telewizji mecze polskich orłów.
Ja nic nie robiłam.	Ja nic nie robiłaśmy.
- Nasz informatyk będzie siedział do późnej nocy i znajdzie wymienione przez pana informacje, tak tego nie zostawimy - usłyszeli śmy w słuchawce.	- Nasz informatyk będą siedział do późnej nocy i znajdzie wymienione przez pana informacje, tak tego nie zostawimy - usłyszeli śmy w słuchawce.
Każdy sędzia będzie miał pod pulpitem dwa guziki.	Każdy sędzia będą miał pod pulpitem dwa guziki.
Za wszelką cenę starał się dogonić swoich, ale nie pomyślał, jak to będzie praktycznie wyglądało.	Za wszelką cenę starał się dogonić swoich, ale nie pomyślał, jak to będą praktycznie wyglądało.
Co to jest?	Co to są?
– Kto to jest?	– Kto to są?
Kto to był?	Kto to byli?
Przyjechał, by przeprosić i otrzymać rozgrzeszenie za swoje słowa: - "Jeden kardynał nie będzie decydował o politycznej przyszłości Polski".	Przyjechał, by przeprosić i otrzymać rozgrzeszenie za swoje słowa: - "Jeden kardynał nie będą decydował o politycznej przyszłości Polski".
Jeśli ktoś będzie Was agitował, że Polska musi wstąpić do Unii Europejskiej, to zapytajcie go, czy np. Anglia, Francja, Hiszpania, Szwecja czy Grecja przed wejściem do tejże sprzedały swój majątek narodowy, jak to zrobiła Polska.	Jeśli ktoś będą Was agitował, że Polska musi wstąpić do Unii Europejskiej, to zapytajcie go, czy np. Anglia, Francja, Hiszpania, Szwecja czy Grecja przed wejściem do tejże sprzedały swój majątek narodowy, jak to zrobiła Polska.
Miejmy nadzieję, że ich nowa redakcja zawierać będzie wnioski autorów omawianej publikacji.	Miejmy nadzieję, że ich nowa redakcja zawierać będą wnioski autorów omawianej publikacji.
Okazuje się, że zaproszona grupa baletowa prawdopodobnie będzie musiała zrezygnować z udziału w festiwalu.	Okazuje się, że zaproszona grupa baletowa prawdopodobnie będą musiała zrezygnować z udziału w festiwalu.
Kto jak kto, ale ona dobrze wiedziała, że to nie korporacja będzie czkać od niestrawności, tylko ja.	Kto jak kto, ale ona dobrze wiedziała, że to nie korporacja będą czkać od niestrawności, tylko ja.
To, niestety, będzie kosztowało.	To, niestety, będą kosztowało.
Collridge a ty właśnie przechodziła ś przez ulicę.	Collridge a ty właśnie przechodziła ście przez ulicę.
"Kto to był?"	"Kto to byli?"
- Wszystko będzie zależeć od tego, jak szybko parlament uchwali ustawę kompetencyjną.	- Wszystko będą zależeć od tego, jak szybko parlament uchwali ustawę kompetencyjną.
Jak ja za wami tęskniłam!	Jak ja za wami tęskniłaśmy!
- Tyś widział w kinie?	- Tyście widział w kinie?
Nachalna katechizacja będzie stopniowo wypłukiwała treści wiary.	Nachalna katechizacja będą stopniowo wypłukiwała treści wiary.
- Niech pani to schowa i nikt nie potrzebuje wiedzieć, że ja to pani dałam.	- Niech pani to schowa i nikt nie potrzebuje wiedzieć, że ja to pani dałaśmy.
Czy ty kogokolwiek naprawdę kochałeś?	Czy ty kogokolwiek naprawdę kochałbędziecie?
Każda Czytelniczka będzie mogła poznać samą siebie, wybierając odpowiednie fotografie.	Każda Czytelniczka będą mogła poznać samą siebie, wybierając odpowiednie fotografie.
Konferencja Stron będzie promować dostępność mechanizmów finansowych i będzie zachęcać te mechanizmy, aby starały się maksymalizować dostępność funduszy na realizację konwencji dla dotkniętych Państw-Stron rozwijających się, szczególnie w Afryce.	Konferencja Stron będą promować dostępność mechanizmów finansowych i będzie zachęcać te mechanizmy, aby starały się maksymalizować dostępność funduszy na realizację konwencji dla dotkniętych Państw-Stron rozwijających się, szczególnie w Afryce.
