Sentence	Tokens
عرض البرنامج في الأصل ممثلي صوت الهواة، من محلية إلى شرق تكساس.	64
أفادت تقارير باستمرار أعمال النهب على نطاق واسع حتى صباح اليوم التالي وذلك لغياب ضباط إنفاذ القانون عن شوارع مدينة "بيشكك".	123
وصف أحد المراقبين مدينة بيشكيك بأنها تغرق في حالة من "فقدان السيطرة"، حيث تجولت عصابات من الناس في الطرقات وقاموا بنهب مخازن السلع الاستهلاكية.	146
حمّل العديد من سكان مدينة "بشكيك" المتظاهرين في الجنوب حالة الفوضى.	66
هزمت جنوب أفريقيا فريق الرجبي النيوزيلندي الملقب بالسود في مباراة اتحاد ثلاثي الأمم للرجبي في استاد رويال بافوكينج في روستنبرج بجنوب أفريقيا.	147
كانت النتيجة النهائية فوز بنقطة واحدة، 21 إلى 20، لتنهي مسيرة الفوز الخاصة بفريق أول بلاكس التي دامت ل15 مباراة.	108
بالنسبة لمنتخب جنوب أفريقيا للرغبي، أنهى هذا سلسلة هزائم استمرّت لخمس مباريات.	86
كانت المباراة النهائية لأول بلاكس، الذين سبق لهم الفوز بالفعل باللقب قبل أسبوعين.	81
ستُعقد المباراة الأخيرة من السلسلة الأسبوع القادم في ملعب إليس بارك في جوهانسبرغ عندما يقابل منتخب جنوب أفريقيا للرغبي أستراليا.	127
ضرب زلزال متوسط القوة مونتانا الغربية الساعة ١٠:٠٨ مساءً. يوم الاثنين.	67
ولم ترد تقارير فورية عن وقوع أضرار من قبل هيئة المسح الجيولوجي الأمريكي (USGS) ومركز معلومات الزلازل الوطني التابع لها.	113
وكان مركز الزلزال على بعد حوالي 20 كم (15 ميلاً) بين شمال وشمال شرق ديلون، وحوالي 65 كم (40 ميلاً) جنوب بوتي.	101
تأكد إصابة بطة برية نافقة بسلالة إنفلونزا الطيور القاتلة للإنسان، H5N1، وقد عثر عليها يوم الاثنين، في مستنقعات بالقرب من ليون في شرق فرنسا.	146
فرنسا هي البلد السابع ضمن الاتحاد الأوروبي الذي يعاني من هذا الفيروس؛ بعد النمسا وألمانيا وسلوفينيا وبلغاريا واليونان وإيطاليا.	117
وتبقى الحالات المشتبه في إصابتها بفيروس H5N1 في كرواتيا والدنمارك غير مؤكدة.	76
لقد رفع تشامبرز دعوى قضائيةً ضد الله بتهمة "انتشار الموت والدمار ترويع الملايين من سكان الأرض".	93
يزعم تشامبرز، وهو لا أدري، أن قضيته "تافهة" وأن "أي شخص يستطيع مقاضاة أي شخص".	87
القصة التي قُدمت بالأوبرا الفرنسية، لكاميل سان ساينز، هي قصة فنان "حياته محكومة بحب المخدرات واليابان."	105
ونتيجة لذلك، يدخن الفنانون لفائف القنب على خشبة المسرح، ويشجع المسرح نفسه الجمهور على مشاركتهم في ذلك.	112
احتل رئيس مجلس النواب السابق نيوت جينجريتش، وحاكم تكساس ريك بيري، وعضوة الكونجرس ميشيل باكمان المراكز الرابع، والخامس، والسادس على التوالي.	140
بعد ظهور النتائج، أثنى "جينجريتش" على "سانتوروم"، لكنه وجه كلمات لاذعة إلى "رومني"، والذي بُثت حملة إعلانية سلبية في ولاية "آيوا" ضد "جينجريتش" نيابةً عنه.	165
صرح بيري أنه قد "أعود إلى تكساس لتقييم نتائج المؤتمر الحزبي للليلة، وتحديد ما إذا كان هناك مجال للتقدم لي في هذا السباق"، لكن قال لاحقاً أنه سيظل في السباق وينافس في 21 من كانون الثاني في انتخابات كارولاينا الجنوبية.	222
قررت باكمان، التي فازت في استفتاء آميس سترو في أغسطس، إنهاء حملتها الانتخابية.	82
نُقل المصور إلى مركز رونالد ريجان الطبي بجامعة كاليفورنيا حيث وافته المنية لاحقاً.	86
وبحسب ما ورد في التقارير، فإنه كان في العشرينيات من عمره. وقال بيبر في بيان: "بينما لم أكن حاضراً ولم أتواجد بشكل مباشر في هذا الحادث المأساوي، فإن أفكاري ودعواتي مع عائلة الضحية."	179
تبين موقع TMZ الإخباري الترفيهي أن المصور أوقف مركبته على الجانب الآخر من شارع سيبولفيدا بوليفارد وحاول التقاط صور لحاجز الشرطة قبل عبور الطريق والمتابعة، مما دفع ضابط شرطة دورية الطرق السريعة في كاليفورنيا إلى عمل توقيف لحركة المرور لأمره بالعودة مرتين.	254
وبحسب ما ذكرته الشّرطة، فإنه ليس من المرجّح أن يواجه سائق المركبة التي صدمت المصوّر أيّ تهم جنائيّة.	104
أخفق عدد من الدول في الوصول لمنصة التتويج نظراً للتنافس على ثمانية عشر ميدالية فقط في كل اليوم.	98
حصلت "آنا يوكيمسن" ممثلة هولندا على المركز التاسع في فئة ترتيب السيدات في "سوبر-جي" يوم أمس، واحتلت فنلندا مع "كاتيا سارينن" المركز العاشر في نفس الحدث.	151
وقد احتل الأسترالي ميتشل جورلي المركز الحادي عشر في بطولة سوبر-جي للرجال. واحتل المنافس التشيكي أولدريش جيلينك المركز السادس عشر في بطولة سوبر-جي للرجال.	155
احتلّ المركز الخامس عشر المكسيكي أرلي فلاسكويز في سباق سوبر جي في وضع الجّلوس للرجال. بينما احتلّ آدم هول النيوزيلندي المركز التّاسع في بطولة سوبر جي في وضع الوقوف للرجال.	175
احتل المتزلج البولندي من ضعاف البصر ماسيج كريزيل والمرشدة آنا أوغارزينسكا المركز الثالث عشر في سباق Super-G. أنهى جونغ سورك بارك من كوريا الجنوبية السباق في المركز الرابع والعشرين في بطولة Super-G للرجال من المعوقين.	204
يتمُّ إلقاء اللوم على قوات حفظ السلام التابعة للأمم المتحدة، الذين وصلوا إلى هايتي بعد زلزال ٢٠١٠، بسبب انتشار المرضِ الذي بدأ بالقرب من مُعسكر القوات.	155
